businessDate,transactionTime,rate,productCode,securityId,productDescription
08-04-2021,08-04-2021:10:00:37,0.04776,TR3,663077,3-MTH SOFR SYNTH FUT
08-04-2021,08-04-2021:10:00:37,0.04833,TR1,401927,1-MTH SOFR SYNTH FUT
08-04-2021,08-04-2021:10:00:37,0.05263,TY1,729303,12MTH SOFR SYNTH FUT
08-05-2021,08-05-2021:10:00:34,0.04714,TR6,623206,6-MTH SOFR SYNTH FUT
08-05-2021,08-05-2021:10:00:34,0.04762,TR3,663077,3-MTH SOFR SYNTH FUT
08-05-2021,08-05-2021:10:00:34,0.04812,TR1,401927,1-MTH SOFR SYNTH FUT
08-05-2021,08-05-2021:10:00:34,0.05608,TY1,729303,12MTH SOFR SYNTH FUT
08-06-2021,08-06-2021:10:00:00,0.04834,TR6,623206,6-MTH SOFR SYNTH FUT
08-06-2021,08-06-2021:10:00:00,0.04848,TR3,663077,3-MTH SOFR SYNTH FUT
08-06-2021,08-06-2021:10:00:00,0.04868,TR1,401927,1-MTH SOFR SYNTH FUT
08-06-2021,08-06-2021:10:00:00,0.05785,TY1,729303,12MTH SOFR SYNTH FUT
08-09-2021,08-09-2021:10:00:00,0.04947,TR6,623206,6-MTH SOFR SYNTH FUT
08-09-2021,08-09-2021:10:00:00,0.04962,TR3,663077,3-MTH SOFR SYNTH FUT
08-09-2021,08-09-2021:10:00:00,0.04761,TR1,401927,1-MTH SOFR SYNTH FUT
08-09-2021,08-09-2021:10:00:00,0.05801,TY1,729303,12MTH SOFR SYNTH FUT
08-10-2021,08-10-2021:10:00:34,0.04930,TR6,623206,6-MTH SOFR SYNTH FUT
08-10-2021,08-10-2021:10:00:34,0.04898,TR3,663077,3-MTH SOFR SYNTH FUT
08-10-2021,08-10-2021:10:00:34,0.04687,TR1,401927,1-MTH SOFR SYNTH FUT
08-10-2021,08-10-2021:10:00:34,0.06376,TY1,729303,12MTH SOFR SYNTH FUT
08-11-2021,08-11-2021:10:00:38,0.05118,TR6,623206,6-MTH SOFR SYNTH FUT
08-11-2021,08-11-2021:10:00:38,0.05018,TR3,663077,3-MTH SOFR SYNTH FUT
08-11-2021,08-11-2021:10:00:38,0.04760,TR1,401927,1-MTH SOFR SYNTH FUT
08-11-2021,08-11-2021:10:00:38,0.06326,TY1,729303,12MTH SOFR SYNTH FUT
08-12-2021,08-12-2021:10:00:00,0.05083,TR6,623206,6-MTH SOFR SYNTH FUT
08-12-2021,08-12-2021:10:00:00,0.04965,TR3,663077,3-MTH SOFR SYNTH FUT
08-12-2021,08-12-2021:10:00:00,0.04749,TR1,401927,1-MTH SOFR SYNTH FUT
08-12-2021,08-12-2021:10:00:00,0.06290,TY1,729303,12MTH SOFR SYNTH FUT
08-13-2021,08-13-2021:10:00:00,0.05058,TR6,623206,6-MTH SOFR SYNTH FUT
08-13-2021,08-13-2021:10:00:00,0.04930,TR3,663077,3-MTH SOFR SYNTH FUT
08-13-2021,08-13-2021:10:00:00,0.04702,TR1,401927,1-MTH SOFR SYNTH FUT
08-13-2021,08-13-2021:10:00:00,0.06477,TY1,729303,12MTH SOFR SYNTH FUT
08-16-2021,08-16-2021:10:00:00,0.05270,TR6,623206,6-MTH SOFR SYNTH FUT
08-16-2021,08-16-2021:10:00:00,0.05223,TR3,663077,3-MTH SOFR SYNTH FUT
08-16-2021,08-16-2021:10:00:00,0.04878,TR1,401927,1-MTH SOFR SYNTH FUT
08-16-2021,08-16-2021:10:00:00,0.06580,TY1,729303,12MTH SOFR SYNTH FUT
08-17-2021,08-17-2021:10:00:34,0.05239,TR6,623206,6-MTH SOFR SYNTH FUT
08-17-2021,08-17-2021:10:00:34,0.05134,TR3,663077,3-MTH SOFR SYNTH FUT
08-17-2021,08-17-2021:10:00:34,0.05129,TR1,401927,1-MTH SOFR SYNTH FUT
08-17-2021,08-17-2021:10:00:34,0.06519,TY1,729303,12MTH SOFR SYNTH FUT
08-18-2021,08-18-2021:10:00:35,0.05164,TR6,623206,6-MTH SOFR SYNTH FUT
08-18-2021,08-18-2021:10:00:35,0.05014,TR3,663077,3-MTH SOFR SYNTH FUT
08-18-2021,08-18-2021:10:00:35,0.04655,TR1,401927,1-MTH SOFR SYNTH FUT
08-18-2021,08-18-2021:10:00:35,0.06253,TY1,729303,12MTH SOFR SYNTH FUT
08-19-2021,08-19-2021:10:00:39,0.05146,TR6,623206,6-MTH SOFR SYNTH FUT
08-19-2021,08-19-2021:10:00:39,0.05022,TR3,663077,3-MTH SOFR SYNTH FUT
08-19-2021,08-19-2021:10:00:39,0.04841,TR1,401927,1-MTH SOFR SYNTH FUT
08-19-2021,08-19-2021:10:00:39,0.06300,TY1,729303,12MTH SOFR SYNTH FUT
08-20-2021,08-20-2021:10:00:40,0.05235,TR6,623206,6-MTH SOFR SYNTH FUT
08-20-2021,08-20-2021:10:00:40,0.05043,TR3,663077,3-MTH SOFR SYNTH FUT
08-20-2021,08-20-2021:10:00:40,0.04818,TR1,401927,1-MTH SOFR SYNTH FUT
08-20-2021,08-20-2021:10:00:40,0.06327,TY1,729303,12MTH SOFR SYNTH FUT
08-23-2021,08-23-2021:10:00:00,0.05115,TR6,623206,6-MTH SOFR SYNTH FUT
08-23-2021,08-23-2021:10:00:00,0.04967,TR3,663077,3-MTH SOFR SYNTH FUT
08-23-2021,08-23-2021:10:00:00,0.04735,TR1,401927,1-MTH SOFR SYNTH FUT
08-23-2021,08-23-2021:10:00:00,0.06389,TY1,729303,12MTH SOFR SYNTH FUT
08-24-2021,08-24-2021:10:00:00,0.05144,TR6,623206,6-MTH SOFR SYNTH FUT
08-24-2021,08-24-2021:10:00:00,0.04977,TR3,663077,3-MTH SOFR SYNTH FUT
08-24-2021,08-24-2021:10:00:00,0.04843,TR1,401927,1-MTH SOFR SYNTH FUT
08-24-2021,08-24-2021:10:00:00,0.06466,TY1,729303,12MTH SOFR SYNTH FUT
08-25-2021,08-25-2021:10:00:00,0.05250,TR6,623206,6-MTH SOFR SYNTH FUT
08-25-2021,08-25-2021:10:00:00,0.05051,TR3,663077,3-MTH SOFR SYNTH FUT
08-25-2021,08-25-2021:10:00:00,0.04499,TR1,401927,1-MTH SOFR SYNTH FUT
08-25-2021,08-25-2021:10:00:00,0.06602,TY1,729303,12MTH SOFR SYNTH FUT
08-26-2021,08-26-2021:10:00:00,0.05515,TR6,623206,6-MTH SOFR SYNTH FUT
08-26-2021,08-26-2021:10:00:00,0.05311,TR3,663077,3-MTH SOFR SYNTH FUT
08-26-2021,08-26-2021:10:00:00,0.05031,TR1,401927,1-MTH SOFR SYNTH FUT
08-26-2021,08-26-2021:10:00:00,0.06490,TY1,729303,12MTH SOFR SYNTH FUT
08-27-2021,08-27-2021:10:00:38,0.05493,TR6,623206,6-MTH SOFR SYNTH FUT
08-27-2021,08-27-2021:10:00:38,0.05329,TR3,663077,3-MTH SOFR SYNTH FUT
08-27-2021,08-27-2021:10:00:38,0.05203,TR1,401927,1-MTH SOFR SYNTH FUT
08-27-2021,08-27-2021:10:00:38,0.06060,TY1,729303,12MTH SOFR SYNTH FUT
08-30-2021,08-30-2021:10:00:00,0.05141,TR6,623206,6-MTH SOFR SYNTH FUT
08-30-2021,08-30-2021:10:00:00,0.05024,TR3,663077,3-MTH SOFR SYNTH FUT
08-30-2021,08-30-2021:10:00:00,0.04787,TR1,401927,1-MTH SOFR SYNTH FUT
08-30-2021,08-30-2021:10:00:00,0.05826,TY1,729303,12MTH SOFR SYNTH FUT
08-31-2021,08-31-2021:10:00:00,0.05106,TR6,623206,6-MTH SOFR SYNTH FUT
08-31-2021,08-31-2021:10:00:00,0.04979,TR3,663077,3-MTH SOFR SYNTH FUT
08-31-2021,08-31-2021:10:00:00,0.04879,TR1,401927,1-MTH SOFR SYNTH FUT
08-31-2021,08-31-2021:10:00:00,0.05859,TY1,729303,12MTH SOFR SYNTH FUT
09-01-2021,09-01-2021:10:00:00,0.05073,TR6,623206,6-MTH SOFR SYNTH FUT
09-01-2021,09-01-2021:10:00:00,0.04962,TR3,663077,3-MTH SOFR SYNTH FUT
09-01-2021,09-01-2021:10:00:00,0.04855,TR1,401927,1-MTH SOFR SYNTH FUT
09-01-2021,09-01-2021:10:00:00,0.05928,TY1,729303,12MTH SOFR SYNTH FUT
09-02-2021,09-02-2021:10:00:39,0.05227,TR6,623206,6-MTH SOFR SYNTH FUT
09-02-2021,09-02-2021:10:00:39,0.05136,TR3,663077,3-MTH SOFR SYNTH FUT
09-02-2021,09-02-2021:10:00:39,0.04909,TR1,401927,1-MTH SOFR SYNTH FUT
09-02-2021,09-02-2021:10:00:39,0.06112,TY1,729303,12MTH SOFR SYNTH FUT
09-03-2021,09-03-2021:10:00:00,0.05230,TR6,623206,6-MTH SOFR SYNTH FUT
09-03-2021,09-03-2021:10:00:00,0.05234,TR3,663077,3-MTH SOFR SYNTH FUT
09-03-2021,09-03-2021:10:00:00,0.05109,TR1,401927,1-MTH SOFR SYNTH FUT
09-03-2021,09-03-2021:10:00:00,0.05928,TY1,729303,12MTH SOFR SYNTH FUT
09-07-2021,09-07-2021:10:00:00,0.05343,TR6,623206,6-MTH SOFR SYNTH FUT
09-07-2021,09-07-2021:10:00:00,0.05297,TR3,663077,3-MTH SOFR SYNTH FUT
09-07-2021,09-07-2021:10:00:00,0.05176,TR1,401927,1-MTH SOFR SYNTH FUT
09-07-2021,09-07-2021:10:00:00,0.05935,TY1,729303,12MTH SOFR SYNTH FUT
09-08-2021,09-08-2021:10:00:00,0.05214,TR6,623206,6-MTH SOFR SYNTH FUT
09-08-2021,09-08-2021:10:00:00,0.05236,TR3,663077,3-MTH SOFR SYNTH FUT
09-08-2021,09-08-2021:10:00:00,0.05199,TR1,401927,1-MTH SOFR SYNTH FUT
09-08-2021,09-08-2021:10:00:00,0.05950,TY1,729303,12MTH SOFR SYNTH FUT
09-09-2021,09-09-2021:10:00:41,0.05273,TR6,623206,6-MTH SOFR SYNTH FUT
09-09-2021,09-09-2021:10:00:41,0.05236,TR3,663077,3-MTH SOFR SYNTH FUT
09-09-2021,09-09-2021:10:00:41,0.05210,TR1,401927,1-MTH SOFR SYNTH FUT
09-09-2021,09-09-2021:10:00:41,0.05929,TY1,729303,12MTH SOFR SYNTH FUT
09-10-2021,09-10-2021:10:00:00,0.05213,TR6,623206,6-MTH SOFR SYNTH FUT
09-10-2021,09-10-2021:10:00:00,0.05234,TR3,663077,3-MTH SOFR SYNTH FUT
09-10-2021,09-10-2021:10:00:00,0.05189,TR1,401927,1-MTH SOFR SYNTH FUT
09-10-2021,09-10-2021:10:00:00,0.06044,TY1,729303,12MTH SOFR SYNTH FUT
09-13-2021,09-13-2021:10:00:00,0.05265,TR6,623206,6-MTH SOFR SYNTH FUT
09-13-2021,09-13-2021:10:00:00,0.05249,TR3,663077,3-MTH SOFR SYNTH FUT
09-13-2021,09-13-2021:10:00:00,0.05228,TR1,401927,1-MTH SOFR SYNTH FUT
09-13-2021,09-13-2021:10:00:00,0.06055,TY1,729303,12MTH SOFR SYNTH FUT
09-14-2021,09-14-2021:10:00:37,0.05197,TR6,623206,6-MTH SOFR SYNTH FUT
09-14-2021,09-14-2021:10:00:37,0.05182,TR3,663077,3-MTH SOFR SYNTH FUT
09-14-2021,09-14-2021:10:00:37,0.05170,TR1,401927,1-MTH SOFR SYNTH FUT
09-14-2021,09-14-2021:10:00:37,0.05691,TY1,729303,12MTH SOFR SYNTH FUT
09-15-2021,09-15-2021:10:00:33,0.05223,TR6,623206,6-MTH SOFR SYNTH FUT
09-15-2021,09-15-2021:10:00:33,0.05254,TR3,663077,3-MTH SOFR SYNTH FUT
09-15-2021,09-15-2021:10:00:33,0.05245,TR1,401927,1-MTH SOFR SYNTH FUT
09-15-2021,09-15-2021:10:00:33,0.06093,TY1,729303,12MTH SOFR SYNTH FUT
09-16-2021,09-16-2021:10:00:00,0.05461,TR6,623206,6-MTH SOFR SYNTH FUT
09-16-2021,09-16-2021:10:00:00,0.05705,TR3,663077,3-MTH SOFR SYNTH FUT
09-16-2021,09-16-2021:10:00:00,0.05466,TR1,401927,1-MTH SOFR SYNTH FUT
09-16-2021,09-16-2021:10:00:00,0.06173,TY1,729303,12MTH SOFR SYNTH FUT
09-17-2021,09-17-2021:10:00:38,0.05659,TR6,623206,6-MTH SOFR SYNTH FUT
09-17-2021,09-17-2021:10:00:38,0.05982,TR3,663077,3-MTH SOFR SYNTH FUT
09-17-2021,09-17-2021:10:00:38,0.05693,TR1,401927,1-MTH SOFR SYNTH FUT
09-17-2021,09-17-2021:10:00:38,0.06262,TY1,729303,12MTH SOFR SYNTH FUT
09-20-2021,09-20-2021:10:00:00,0.05645,TR6,623206,6-MTH SOFR SYNTH FUT
09-20-2021,09-20-2021:10:00:00,0.05977,TR3,663077,3-MTH SOFR SYNTH FUT
09-20-2021,09-20-2021:10:00:00,0.05735,TR1,401927,1-MTH SOFR SYNTH FUT
09-20-2021,09-20-2021:10:00:00,0.06130,TY1,729303,12MTH SOFR SYNTH FUT
09-21-2021,09-21-2021:10:00:00,0.05642,TR6,623206,6-MTH SOFR SYNTH FUT
09-21-2021,09-21-2021:10:00:00,0.05942,TR3,663077,3-MTH SOFR SYNTH FUT
09-21-2021,09-21-2021:10:00:00,0.05593,TR1,401927,1-MTH SOFR SYNTH FUT
09-21-2021,09-21-2021:10:00:00,0.06067,T1Y,729303,12MTH SOFR SYNTH FUT
09-22-2021,09-22-2021:10:00:37,0.05544,TR6,623206,6-MTH SOFR SYNTH FUT
09-22-2021,09-22-2021:10:00:37,0.05795,TR3,663077,3-MTH SOFR SYNTH FUT
09-22-2021,09-22-2021:10:00:37,0.05678,TR1,401927,1-MTH SOFR SYNTH FUT
09-22-2021,09-22-2021:10:00:37,0.05954,T1Y,729303,12MTH SOFR SYNTH FUT
09-23-2021,09-23-2021:10:00:00,0.05491,TR6,623206,6-MTH SOFR SYNTH FUT
09-23-2021,09-23-2021:10:00:00,0.05688,TR3,663077,3-MTH SOFR SYNTH FUT
09-23-2021,09-23-2021:10:00:00,0.05421,TR1,401927,1-MTH SOFR SYNTH FUT
09-23-2021,09-23-2021:10:00:00,0.06083,T1Y,729303,12MTH SOFR SYNTH FUT
09-24-2021,09-24-2021:10:00:52,0.05578,TR6,623206,6-MTH SOFR SYNTH FUT
09-24-2021,09-24-2021:10:00:52,0.05788,TR3,663077,3-MTH SOFR SYNTH FUT
09-24-2021,09-24-2021:10:00:52,0.05593,TR1,401927,1-MTH SOFR SYNTH FUT
09-24-2021,09-24-2021:10:00:52,0.06540,T1Y,729303,12MTH SOFR SYNTH FUT
09-27-2021,09-27-2021:10:00:00,0.05665,TR6,623206,6-MTH SOFR SYNTH FUT
09-27-2021,09-27-2021:10:00:00,0.05831,TR3,663077,3-MTH SOFR SYNTH FUT
09-27-2021,09-27-2021:10:00:00,0.05687,TR1,401927,1-MTH SOFR SYNTH FUT
09-27-2021,09-27-2021:10:00:00,0.06891,T1Y,729303,12MTH SOFR SYNTH FUT
09-28-2021,09-28-2021:10:00:00,0.05695,TR6,623206,6-MTH SOFR SYNTH FUT
09-28-2021,09-28-2021:10:00:00,0.05862,TR3,663077,3-MTH SOFR SYNTH FUT
09-28-2021,09-28-2021:10:00:00,0.05663,TR1,401927,1-MTH SOFR SYNTH FUT
09-28-2021,09-28-2021:10:00:00,0.07226,T1Y,729303,12MTH SOFR SYNTH FUT
09-29-2021,09-29-2021:10:00:41,0.05923,TR6,623206,6-MTH SOFR SYNTH FUT
09-29-2021,09-29-2021:10:00:41,0.06053,TR3,663077,3-MTH SOFR SYNTH FUT
09-29-2021,09-29-2021:10:00:41,0.06028,TR1,401927,1-MTH SOFR SYNTH FUT
09-29-2021,09-29-2021:10:00:41,0.07774,T1Y,729303,12MTH SOFR SYNTH FUT
09-30-2021,09-30-2021:10:00:00,0.05628,TR6,623206,6-MTH SOFR SYNTH FUT
09-30-2021,09-30-2021:10:00:00,0.05738,TR3,663077,3-MTH SOFR SYNTH FUT
09-30-2021,09-30-2021:10:00:00,0.05781,TR1,401927,1-MTH SOFR SYNTH FUT
09-30-2021,09-30-2021:10:00:00,0.07485,T1Y,729303,12MTH SOFR SYNTH FUT
10-01-2021,10-01-2021:10:00:00,0.05470,TR6,623206,6-MTH SOFR SYNTH FUT
10-01-2021,10-01-2021:10:00:00,0.05541,TR3,663077,3-MTH SOFR SYNTH FUT
10-01-2021,10-01-2021:10:00:00,0.05485,TR1,401927,1-MTH SOFR SYNTH FUT
10-01-2021,10-01-2021:10:00:00,0.07457,T1Y,729303,12MTH SOFR SYNTH FUT
10-04-2021,10-04-2021:10:00:00,0.05516,TR6,623206,6-MTH SOFR SYNTH FUT
10-04-2021,10-04-2021:10:00:00,0.05706,TR3,663077,3-MTH SOFR SYNTH FUT
10-04-2021,10-04-2021:10:00:00,0.05831,TR1,401927,1-MTH SOFR SYNTH FUT
10-04-2021,10-04-2021:10:00:00,0.07056,T1Y,729303,12MTH SOFR SYNTH FUT
10-05-2021,10-05-2021:10:00:00,0.05499,TR6,623206,6-MTH SOFR SYNTH FUT
10-05-2021,10-05-2021:10:00:00,0.05703,TR3,663077,3-MTH SOFR SYNTH FUT
10-05-2021,10-05-2021:10:00:00,0.05781,TR1,401927,1-MTH SOFR SYNTH FUT
10-05-2021,10-05-2021:10:00:00,0.07059,T1Y,729303,12MTH SOFR SYNTH FUT
10-06-2021,10-06-2021:10:00:00,0.05541,TR6,623206,6-MTH SOFR SYNTH FUT
10-06-2021,10-06-2021:10:00:00,0.05724,TR3,663077,3-MTH SOFR SYNTH FUT
10-06-2021,10-06-2021:10:00:00,0.05884,TR1,401927,1-MTH SOFR SYNTH FUT
10-06-2021,10-06-2021:10:00:00,0.07362,T1Y,729303,12MTH SOFR SYNTH FUT
10-07-2021,10-07-2021:10:00:00,0.05459,TR6,623206,6-MTH SOFR SYNTH FUT
10-07-2021,10-07-2021:10:00:00,0.05545,TR3,663077,3-MTH SOFR SYNTH FUT
10-07-2021,10-07-2021:10:00:00,0.05565,TR1,401927,1-MTH SOFR SYNTH FUT
10-07-2021,10-07-2021:10:00:00,0.07720,T1Y,729303,12MTH SOFR SYNTH FUT
10-08-2021,10-08-2021:10:00:00,0.05502,TR6,623206,6-MTH SOFR SYNTH FUT
10-08-2021,10-08-2021:10:00:00,0.05505,TR3,663077,3-MTH SOFR SYNTH FUT
10-08-2021,10-08-2021:10:00:00,0.05415,TR1,401927,1-MTH SOFR SYNTH FUT
10-08-2021,10-08-2021:10:00:00,0.07898,T1Y,729303,12MTH SOFR SYNTH FUT
10-12-2021,10-12-2021:10:00:00,0.05537,TR6,623206,6-MTH SOFR SYNTH FUT
10-12-2021,10-12-2021:10:00:00,0.05448,TR3,663077,3-MTH SOFR SYNTH FUT
10-12-2021,10-12-2021:10:00:00,0.05267,TR1,401927,1-MTH SOFR SYNTH FUT
10-12-2021,10-12-2021:10:00:00,0.08400,T1Y,729303,12MTH SOFR SYNTH FUT
10-13-2021,10-13-2021:10:00:00,0.05678,TR6,623206,6-MTH SOFR SYNTH FUT
10-13-2021,10-13-2021:10:00:00,0.05477,TR3,663077,3-MTH SOFR SYNTH FUT
10-13-2021,10-13-2021:10:00:00,0.05234,TR1,401927,1-MTH SOFR SYNTH FUT
10-13-2021,10-13-2021:10:00:00,0.09585,T1Y,729303,12MTH SOFR SYNTH FUT
10-14-2021,10-14-2021:10:00:00,0.05784,TR6,623206,6-MTH SOFR SYNTH FUT
10-14-2021,10-14-2021:10:00:00,0.05432,TR3,663077,3-MTH SOFR SYNTH FUT
10-14-2021,10-14-2021:10:00:00,0.05243,TR1,401927,1-MTH SOFR SYNTH FUT
10-14-2021,10-14-2021:10:00:00,0.10629,T1Y,729303,12MTH SOFR SYNTH FUT
10-15-2021,10-15-2021:10:00:00,0.05789,TR6,623206,6-MTH SOFR SYNTH FUT
10-15-2021,10-15-2021:10:00:00,0.05346,TR3,663077,3-MTH SOFR SYNTH FUT
10-15-2021,10-15-2021:10:00:00,0.05290,TR1,401927,1-MTH SOFR SYNTH FUT
10-15-2021,10-15-2021:10:00:00,0.10670,T1Y,729303,12MTH SOFR SYNTH FUT
10-18-2021,10-18-2021:10:00:00,0.06028,TR6,623206,6-MTH SOFR SYNTH FUT
10-18-2021,10-18-2021:10:00:00,0.05434,TR3,663077,3-MTH SOFR SYNTH FUT
10-18-2021,10-18-2021:10:00:00,0.05269,TR1,401927,1-MTH SOFR SYNTH FUT
10-18-2021,10-18-2021:10:00:00,0.11753,T1Y,729303,12MTH SOFR SYNTH FUT
10-19-2021,10-19-2021:10:00:00,0.06302,TR6,623206,6-MTH SOFR SYNTH FUT
10-19-2021,10-19-2021:10:00:00,0.05372,TR3,663077,3-MTH SOFR SYNTH FUT
10-19-2021,10-19-2021:10:00:00,0.05003,TR1,401927,1-MTH SOFR SYNTH FUT
10-19-2021,10-19-2021:10:00:00,0.13256,T1Y,729303,12MTH SOFR SYNTH FUT
10-20-2021,10-20-2021:10:00:00,0.05928,TR6,623206,6-MTH SOFR SYNTH FUT
10-20-2021,10-20-2021:10:00:00,0.05150,TR3,663077,3-MTH SOFR SYNTH FUT
10-20-2021,10-20-2021:10:00:00,0.04837,TR1,401927,1-MTH SOFR SYNTH FUT
10-20-2021,10-20-2021:10:00:00,0.11986,T1Y,729303,12MTH SOFR SYNTH FUT
10-21-2021,10-21-2021:10:00:00,0.05421,TR6,623206,6-MTH SOFR SYNTH FUT
10-21-2021,10-21-2021:10:00:00,0.04539,TR3,663077,3-MTH SOFR SYNTH FUT
10-21-2021,10-21-2021:10:00:00,0.04213,TR1,401927,1-MTH SOFR SYNTH FUT
10-21-2021,10-21-2021:10:00:00,0.11506,T1Y,729303,12MTH SOFR SYNTH FUT
10-22-2021,10-22-2021:10:00:00,0.05917,TR6,623206,6-MTH SOFR SYNTH FUT
10-22-2021,10-22-2021:10:00:00,0.04731,TR3,663077,3-MTH SOFR SYNTH FUT
10-22-2021,10-22-2021:10:00:00,0.04351,TR1,401927,1-MTH SOFR SYNTH FUT
10-22-2021,10-22-2021:10:00:00,0.13566,T1Y,729303,12MTH SOFR SYNTH FUT
10-25-2021,10-25-2021:10:00:00,0.05980,TR6,623206,6-MTH SOFR SYNTH FUT
10-25-2021,10-25-2021:10:00:00,0.04546,TR3,663077,3-MTH SOFR SYNTH FUT
10-25-2021,10-25-2021:10:00:00,0.04343,TR1,401927,1-MTH SOFR SYNTH FUT
10-25-2021,10-25-2021:10:00:00,0.15173,T1Y,729303,12MTH SOFR SYNTH FUT
10-26-2021,10-26-2021:10:00:00,0.06079,TR6,623206,6-MTH SOFR SYNTH FUT
10-26-2021,10-26-2021:10:00:00,0.04760,TR3,663077,3-MTH SOFR SYNTH FUT
10-26-2021,10-26-2021:10:00:00,0.04538,TR1,401927,1-MTH SOFR SYNTH FUT
10-26-2021,10-26-2021:10:00:00,0.14730,T1Y,729303,12MTH SOFR SYNTH FUT
10-27-2021,10-27-2021:10:00:00,0.05957,TR6,623206,6-MTH SOFR SYNTH FUT
10-27-2021,10-27-2021:10:00:00,0.04653,TR3,663077,3-MTH SOFR SYNTH FUT
10-27-2021,10-27-2021:10:00:00,0.04227,TR1,401927,1-MTH SOFR SYNTH FUT
10-27-2021,10-27-2021:10:00:00,0.15112,T1Y,729303,12MTH SOFR SYNTH FUT
10-28-2021,10-28-2021:10:00:00,0.06214,TR6,623206,6-MTH SOFR SYNTH FUT
10-28-2021,10-28-2021:10:00:00,0.04764,TR3,663077,3-MTH SOFR SYNTH FUT
10-28-2021,10-28-2021:10:00:00,0.04345,TR1,401927,1-MTH SOFR SYNTH FUT
10-28-2021,10-28-2021:10:00:00,0.16369,T1Y,729303,12MTH SOFR SYNTH FUT
10-29-2021,10-29-2021:10:00:00,0.06541,TR6,623206,6-MTH SOFR SYNTH FUT
10-29-2021,10-29-2021:10:00:00,0.04776,TR3,663077,3-MTH SOFR SYNTH FUT
10-29-2021,10-29-2021:10:00:00,0.04323,TR1,401927,1-MTH SOFR SYNTH FUT
10-29-2021,10-29-2021:10:00:00,0.17961,T1Y,729303,12MTH SOFR SYNTH FUT
11-01-2021,11-01-2021:10:00:00,0.06860,TR6,623206,6-MTH SOFR SYNTH FUT
11-01-2021,11-01-2021:10:00:00,0.04819,TR3,663077,3-MTH SOFR SYNTH FUT
11-01-2021,11-01-2021:10:00:00,0.04360,TR1,401927,1-MTH SOFR SYNTH FUT
11-01-2021,11-01-2021:10:00:00,0.18677,T1Y,729303,12MTH SOFR SYNTH FUT
11-02-2021,11-02-2021:10:00:00,0.06560,TR6,623206,6-MTH SOFR SYNTH FUT
11-02-2021,11-02-2021:10:00:00,0.04784,TR3,663077,3-MTH SOFR SYNTH FUT
11-02-2021,11-02-2021:10:00:00,0.04234,TR1,401927,1-MTH SOFR SYNTH FUT
11-02-2021,11-02-2021:10:00:00,0.18180,T1Y,729303,12MTH SOFR SYNTH FUT
11-03-2021,11-03-2021:10:00:00,0.05999,TR6,623206,6-MTH SOFR SYNTH FUT
11-03-2021,11-03-2021:10:00:00,0.04774,TR3,663077,3-MTH SOFR SYNTH FUT
11-03-2021,11-03-2021:10:00:00,0.04145,TR1,401927,1-MTH SOFR SYNTH FUT
11-03-2021,11-03-2021:10:00:00,0.16106,T1Y,729303,12MTH SOFR SYNTH FUT
11-04-2021,11-04-2021:10:00:00,0.05951,TR6,623206,6-MTH SOFR SYNTH FUT
11-04-2021,11-04-2021:10:00:00,0.04603,TR3,663077,3-MTH SOFR SYNTH FUT
11-04-2021,11-04-2021:10:00:00,0.04205,TR1,401927,1-MTH SOFR SYNTH FUT
11-04-2021,11-04-2021:10:00:00,0.16422,T1Y,729303,12MTH SOFR SYNTH FUT
11-05-2021,11-05-2021:10:00:00,0.05492,TR6,623206,6-MTH SOFR SYNTH FUT
11-05-2021,11-05-2021:10:00:00,0.04439,TR3,663077,3-MTH SOFR SYNTH FUT
11-05-2021,11-05-2021:10:00:00,0.04314,TR1,401927,1-MTH SOFR SYNTH FUT
11-05-2021,11-05-2021:10:00:00,0.14731,T1Y,729303,12MTH SOFR SYNTH FUT
11-08-2021,11-08-2021:11:00:00,0.05510,TR6,623206,6-MTH SOFR SYNTH FUT
11-08-2021,11-08-2021:11:00:00,0.04479,TR3,663077,3-MTH SOFR SYNTH FUT
11-08-2021,11-08-2021:11:00:00,0.04266,TR1,401927,1-MTH SOFR SYNTH FUT
11-08-2021,11-08-2021:11:00:00,0.14888,T1Y,729303,12MTH SOFR SYNTH FUT
11-09-2021,11-09-2021:11:00:00,0.05702,TR6,623206,6-MTH SOFR SYNTH FUT
11-09-2021,11-09-2021:11:00:00,0.04643,TR3,663077,3-MTH SOFR SYNTH FUT
11-09-2021,11-09-2021:11:00:00,0.04341,TR1,401927,1-MTH SOFR SYNTH FUT
11-09-2021,11-09-2021:11:00:00,0.15476,T1Y,729303,12MTH SOFR SYNTH FUT
11-10-2021,11-10-2021:11:00:00,0.05638,TR6,623206,6-MTH SOFR SYNTH FUT
11-10-2021,11-10-2021:11:00:00,0.04610,TR3,663077,3-MTH SOFR SYNTH FUT
11-10-2021,11-10-2021:11:00:00,0.04340,TR1,401927,1-MTH SOFR SYNTH FUT
11-10-2021,11-10-2021:11:00:00,0.14648,T1Y,729303,12MTH SOFR SYNTH FUT
11-12-2021,11-12-2021:11:00:00,0.06465,TR6,623206,6-MTH SOFR SYNTH FUT
11-12-2021,11-12-2021:11:00:00,0.04979,TR3,663077,3-MTH SOFR SYNTH FUT
11-12-2021,11-12-2021:11:00:00,0.04484,TR1,401927,1-MTH SOFR SYNTH FUT
11-12-2021,11-12-2021:11:00:00,0.17850,T1Y,729303,12MTH SOFR SYNTH FUT
11-15-2021,11-15-2021:11:00:00,0.06661,TR6,623206,6-MTH SOFR SYNTH FUT
